Country,Province,City,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,CasosTotais,ObitosTotais
Brasil,PA,Estado,2020-07-12,126716.0,26624.0,5541.0,19005.0,5645.0,930.0,125714.0,5289.0
Brasil,PA,Estado,2020-07-13,128029.0,26179.0,5474.0,19202.0,5708.0,913.0,126509.0,5293.0
Brasil,PA,Estado,2020-07-14,129297.0,25721.0,5405.0,19392.0,5770.0,896.0,128570.0,5318.0
Brasil,PA,Estado,2020-07-15,130521.0,25250.0,5332.0,19575.0,5830.0,879.0,130834.0,5337.0
Brasil,PA,Estado,2020-07-16,131700.0,24768.0,5257.0,19752.0,5888.0,861.0,133039.0,5385.0
Brasil,PA,Estado,2020-07-17,132836.0,24276.0,5178.0,19923.0,5944.0,843.0,135164.0,5448.0
Brasil,PA,Estado,2020-07-18,133930.0,23777.0,5098.0,20087.0,5998.0,824.0,136947.0,5478.0
Brasil,PA,Estado,2020-07-19,134983.0,23271.0,5015.0,20245.0,6049.0,805.0,137484.0,5523.0
Brasil,PA,Estado,2020-07-20,135995.0,22759.0,4930.0,20397.0,6099.0,787.0,138396.0,5538.0
Brasil,PA,Estado,2020-07-21,136967.0,22242.0,4843.0,20542.0,6147.0,768.0,140388.0,5553.0
Brasil,PA,Estado,2020-07-22,137899.0,21722.0,4755.0,20682.0,6194.0,749.0,142358.0,5581.0
Brasil,PA,Estado,2020-07-23,138794.0,21199.0,4666.0,20816.0,6238.0,729.0,144467.0,5616.0
Brasil,PA,Estado,2020-07-24,139652.0,20676.0,4575.0,20945.0,6280.0,710.0,146252.0,5646.0
Brasil,PA,Estado,2020-07-25,140474.0,20152.0,4484.0,21068.0,6321.0,691.0,147923.0,5689.0
Brasil,PA,Estado,2020-07-26,141261.0,19629.0,4391.0,21186.0,6360.0,672.0,148463.0,5716.0
Brasil,PA,Estado,2020-07-27,142013.0,19106.0,4298.0,21299.0,6398.0,653.0,148823.0,5729.0
Brasil,PA,Estado,2020-07-28,142732.0,18586.0,4205.0,21407.0,6434.0,634.0,150185.0,5716.0
Brasil,PA,Estado,2020-07-29,143419.0,18069.0,4111.0,21510.0,6468.0,616.0,,
Brasil,PA,Estado,2020-07-30,144076.0,17557.0,4017.0,21609.0,6501.0,597.0,,
Brasil,PA,Estado,2020-07-31,144703.0,17049.0,3923.0,21703.0,6532.0,579.0,,
Brasil,PA,Estado,2020-08-01,145300.0,16546.0,3830.0,21792.0,6562.0,561.0,,
Brasil,PA,Estado,2020-08-02,145869.0,16048.0,3737.0,21878.0,6591.0,543.0,,
Brasil,PA,Estado,2020-08-03,146412.0,15556.0,3644.0,21959.0,6618.0,526.0,,
Brasil,PA,Estado,2020-08-04,146928.0,15072.0,3551.0,22036.0,6645.0,508.0,,
Brasil,PA,Estado,2020-08-05,147420.0,14595.0,3460.0,22110.0,6669.0,491.0,,
Brasil,PA,Estado,2020-08-06,147887.0,14125.0,3369.0,22180.0,6693.0,475.0,,
Brasil,PA,Estado,2020-08-07,148331.0,13663.0,3279.0,22247.0,6715.0,458.0,,
Brasil,PA,Estado,2020-08-08,148753.0,13210.0,3190.0,22310.0,6737.0,442.0,,
Brasil,PA,Estado,2020-08-09,149153.0,12765.0,3102.0,22370.0,6757.0,426.0,,
Brasil,PA,Estado,2020-08-10,149533.0,12329.0,3015.0,22427.0,6776.0,411.0,,
Brasil,PA,Estado,2020-08-11,149894.0,11903.0,2929.0,22481.0,6795.0,396.0,,
Brasil,PA,Estado,2020-08-12,150235.0,11486.0,2844.0,22533.0,6812.0,381.0,,
Brasil,PA,Estado,2020-08-13,150559.0,11078.0,2761.0,22581.0,6829.0,367.0,,
Brasil,AP,Estado,2020-02-25,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-02-26,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-02-27,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-02-28,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-02-29,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-01,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-02,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-03,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-04,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-05,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-06,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-07,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-08,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-09,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-10,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-11,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-12,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-13,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-14,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-15,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-16,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-17,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-18,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-19,,,,,,,0.0,0.0
Brasil,AP,Estado,2020-03-20,,,,,,,1.0,0.0
Brasil,AP,Estado,2020-03-21,,,,,,,1.0,0.0
Brasil,AP,Estado,2020-03-22,,,,,,,1.0,0.0
Brasil,AP,Estado,2020-03-23,,,,,,,1.0,0.0
Brasil,AP,Estado,2020-03-24,,,,,,,1.0,0.0
Brasil,AP,Estado,2020-03-25,,,,,,,1.0,0.0
Brasil,AP,Estado,2020-03-26,,,,,,,2.0,0.0
Brasil,AP,Estado,2020-03-27,,,,,,,2.0,0.0
Brasil,AP,Estado,2020-03-28,,,,,,,4.0,0.0
Brasil,AP,Estado,2020-03-29,,,,,,,4.0,0.0
Brasil,AP,Estado,2020-03-30,,,,,,,8.0,0.0
Brasil,AP,Estado,2020-03-31,,,,,,,10.0,0.0
Brasil,AP,Estado,2020-04-01,,,,,,,11.0,0.0
Brasil,AP,Estado,2020-04-02,,,,,,,11.0,0.0
Brasil,AP,Estado,2020-04-03,,,,,,,19.0,0.0
Brasil,AP,Estado,2020-04-04,,,,,,,28.0,1.0
Brasil,AP,Estado,2020-04-05,,,,,,,29.0,2.0
Brasil,AP,Estado,2020-04-06,,,,,,,34.0,2.0
Brasil,AP,Estado,2020-04-07,,,,,,,48.0,2.0
Brasil,AP,Estado,2020-04-08,107.0,95.0,14.0,14.0,2.0,4.0,107.0,2.0
Brasil,AP,Estado,2020-04-09,110.0,91.0,14.0,15.0,3.0,3.0,128.0,2.0
Brasil,AP,Estado,2020-04-10,113.0,88.0,14.0,15.0,3.0,3.0,166.0,2.0
Brasil,AP,Estado,2020-04-11,117.0,86.0,14.0,16.0,3.0,3.0,193.0,3.0
Brasil,AP,Estado,2020-04-12,121.0,84.0,14.0,16.0,3.0,3.0,230.0,5.0
Brasil,AP,Estado,2020-04-13,126.0,84.0,14.0,17.0,4.0,3.0,242.0,5.0
Brasil,AP,Estado,2020-04-14,133.0,85.0,14.0,18.0,4.0,3.0,307.0,6.0
Brasil,AP,Estado,2020-04-15,141.0,87.0,15.0,19.0,4.0,3.0,334.0,7.0
Brasil,AP,Estado,2020-04-16,151.0,91.0,15.0,21.0,4.0,3.0,362.0,9.0
Brasil,AP,Estado,2020-04-17,163.0,97.0,16.0,23.0,4.0,4.0,370.0,10.0
Brasil,AP,Estado,2020-04-18,178.0,105.0,18.0,25.0,4.0,4.0,393.0,10.0
Brasil,AP,Estado,2020-04-19,195.0,116.0,20.0,28.0,4.0,4.0,416.0,11.0
Brasil,AP,Estado,2020-04-20,217.0,128.0,22.0,31.0,5.0,5.0,433.0,13.0
Brasil,AP,Estado,2020-04-21,242.0,144.0,24.0,34.0,5.0,5.0,457.0,13.0
Brasil,AP,Estado,2020-04-22,271.0,164.0,28.0,39.0,5.0,6.0,479.0,14.0
Brasil,AP,Estado,2020-04-23,306.0,187.0,31.0,44.0,6.0,7.0,548.0,16.0
Brasil,AP,Estado,2020-04-24,347.0,214.0,36.0,50.0,6.0,8.0,633.0,18.0
Brasil,AP,Estado,2020-04-25,393.0,245.0,41.0,57.0,7.0,9.0,685.0,19.0
Brasil,AP,Estado,2020-04-26,448.0,281.0,47.0,65.0,8.0,10.0,798.0,21.0
Brasil,AP,Estado,2020-04-27,509.0,323.0,54.0,75.0,8.0,12.0,842.0,26.0
Brasil,AP,Estado,2020-04-28,580.0,370.0,62.0,85.0,9.0,14.0,918.0,28.0
Brasil,AP,Estado,2020-04-29,660.0,423.0,70.0,97.0,10.0,16.0,1016.0,31.0
Brasil,AP,Estado,2020-04-30,750.0,482.0,80.0,111.0,11.0,18.0,1080.0,34.0
Brasil,AP,Estado,2020-05-01,851.0,548.0,91.0,126.0,13.0,20.0,1121.0,37.0
Brasil,AP,Estado,2020-05-02,963.0,622.0,104.0,143.0,14.0,23.0,1187.0,40.0
Brasil,AP,Estado,2020-05-03,1089.0,702.0,117.0,162.0,16.0,26.0,1482.0,43.0
Brasil,AP,Estado,2020-05-04,1228.0,791.0,132.0,182.0,18.0,29.0,1733.0,49.0
Brasil,AP,Estado,2020-05-05,1380.0,887.0,148.0,205.0,20.0,33.0,1931.0,55.0
Brasil,AP,Estado,2020-05-06,1548.0,991.0,166.0,230.0,22.0,36.0,2046.0,56.0
Brasil,AP,Estado,2020-05-07,1731.0,1104.0,185.0,258.0,24.0,41.0,2199.0,61.0
Brasil,AP,Estado,2020-05-08,1931.0,1225.0,205.0,288.0,27.0,45.0,2322.0,66.0
Brasil,AP,Estado,2020-05-09,2147.0,1354.0,227.0,320.0,30.0,50.0,2493.0,69.0
Brasil,AP,Estado,2020-05-10,2381.0,1492.0,251.0,355.0,33.0,55.0,2613.0,72.0
Brasil,AP,Estado,2020-05-11,2632.0,1638.0,276.0,393.0,37.0,60.0,2671.0,73.0
Brasil,AP,Estado,2020-05-12,2901.0,1792.0,302.0,433.0,40.0,66.0,2910.0,86.0
Brasil,AP,Estado,2020-05-13,3190.0,1954.0,331.0,477.0,44.0,72.0,3005.0,94.0
Brasil,AP,Estado,2020-05-14,3497.0,2124.0,360.0,523.0,49.0,78.0,3428.0,101.0
Brasil,AP,Estado,2020-05-15,3822.0,2301.0,391.0,572.0,53.0,84.0,3630.0,103.0
Brasil,AP,Estado,2020-05-16,4167.0,2485.0,423.0,623.0,58.0,91.0,3834.0,108.0
Brasil,AP,Estado,2020-05-17,4530.0,2675.0,457.0,678.0,64.0,98.0,3952.0,119.0
Brasil,AP,Estado,2020-05-18,4913.0,2872.0,491.0,735.0,69.0,105.0,4023.0,127.0
Brasil,AP,Estado,2020-05-19,5313.0,3073.0,527.0,795.0,75.0,112.0,4310.0,136.0
Brasil,AP,Estado,2020-05-20,5732.0,3279.0,564.0,858.0,81.0,120.0,4549.0,142.0
Brasil,AP,Estado,2020-05-21,6169.0,3489.0,602.0,924.0,87.0,127.0,5188.0,151.0
Brasil,AP,Estado,2020-05-22,6623.0,3702.0,640.0,992.0,94.0,135.0,5655.0,157.0
Brasil,AP,Estado,2020-05-23,7094.0,3918.0,679.0,1062.0,101.0,143.0,6091.0,162.0
Brasil,AP,Estado,2020-05-24,7580.0,4136.0,719.0,1135.0,108.0,151.0,6353.0,163.0
Brasil,AP,Estado,2020-05-25,8082.0,4354.0,759.0,1210.0,116.0,159.0,6584.0,168.0
Brasil,AP,Estado,2020-05-26,8598.0,4571.0,799.0,1288.0,124.0,166.0,6967.0,173.0
Brasil,AP,Estado,2020-05-27,9128.0,4789.0,840.0,1367.0,132.0,174.0,7619.0,183.0
Brasil,AP,Estado,2020-05-28,9670.0,5004.0,880.0,1449.0,140.0,182.0,8152.0,198.0
Brasil,AP,Estado,2020-05-29,10223.0,5217.0,921.0,1532.0,148.0,190.0,8469.0,207.0
Brasil,AP,Estado,2020-05-30,10787.0,5426.0,961.0,1616.0,157.0,197.0,9313.0,215.0
Brasil,AP,Estado,2020-05-31,11360.0,5631.0,1000.0,1702.0,166.0,204.0,9602.0,222.0
Brasil,AP,Estado,2020-06-01,11941.0,5830.0,1039.0,1789.0,175.0,211.0,9890.0,228.0
Brasil,AP,Estado,2020-06-02,12530.0,6024.0,1077.0,1878.0,184.0,218.0,10511.0,237.0
Brasil,AP,Estado,2020-06-03,13124.0,6212.0,1114.0,1967.0,193.0,225.0,11107.0,247.0
Brasil,AP,Estado,2020-06-04,13722.0,6392.0,1150.0,2057.0,202.0,231.0,11551.0,254.0
Brasil,AP,Estado,2020-06-05,14324.0,6563.0,1185.0,2147.0,212.0,237.0,12327.0,260.0
Brasil,AP,Estado,2020-06-06,14929.0,6727.0,1219.0,2238.0,221.0,243.0,12773.0,269.0
Brasil,AP,Estado,2020-06-07,15534.0,6881.0,1252.0,2328.0,231.0,248.0,13045.0,272.0
Brasil,AP,Estado,2020-06-08,16140.0,7025.0,1283.0,2419.0,241.0,253.0,13294.0,278.0
Brasil,AP,Estado,2020-06-09,16744.0,7159.0,1312.0,2510.0,250.0,258.0,13771.0,285.0
Brasil,AP,Estado,2020-06-10,17346.0,7283.0,1340.0,2600.0,260.0,262.0,14623.0,289.0
Brasil,AP,Estado,2020-06-11,17945.0,7396.0,1366.0,2690.0,270.0,266.0,15166.0,303.0
Brasil,AP,Estado,2020-06-12,18540.0,7499.0,1390.0,2779.0,279.0,269.0,15683.0,312.0
Brasil,AP,Estado,2020-06-13,19130.0,7589.0,1412.0,2868.0,289.0,273.0,16322.0,319.0
Brasil,AP,Estado,2020-06-14,19713.0,7668.0,1433.0,2955.0,298.0,275.0,16512.0,324.0
Brasil,AP,Estado,2020-06-15,20289.0,7735.0,1451.0,3042.0,308.0,277.0,16813.0,329.0
Brasil,AP,Estado,2020-06-16,20858.0,7791.0,1468.0,3127.0,317.0,279.0,18024.0,337.0
Brasil,AP,Estado,2020-06-17,21419.0,7837.0,1483.0,3211.0,326.0,280.0,18618.0,338.0
Brasil,AP,Estado,2020-06-18,21971.0,7871.0,1495.0,3294.0,335.0,281.0,19387.0,342.0
Brasil,AP,Estado,2020-06-19,22513.0,7894.0,1506.0,3375.0,344.0,282.0,19922.0,348.0
Brasil,AP,Estado,2020-06-20,23044.0,7904.0,1515.0,3455.0,353.0,282.0,21574.0,353.0
Brasil,AP,Estado,2020-06-21,23564.0,7904.0,1521.0,3533.0,361.0,282.0,21840.0,359.0
Brasil,AP,Estado,2020-06-22,24072.0,7893.0,1526.0,3609.0,370.0,281.0,24682.0,372.0
Brasil,AP,Estado,2020-06-23,24569.0,7872.0,1529.0,3684.0,378.0,280.0,26437.0,380.0
Brasil,AP,Estado,2020-06-24,25054.0,7841.0,1530.0,3756.0,386.0,278.0,26919.0,387.0
Brasil,AP,Estado,2020-06-25,25527.0,7800.0,1529.0,3827.0,394.0,277.0,27415.0,394.0
Brasil,AP,Estado,2020-06-26,25987.0,7749.0,1526.0,3896.0,402.0,275.0,27662.0,401.0
Brasil,AP,Estado,2020-06-27,26435.0,7690.0,1522.0,3963.0,410.0,272.0,27901.0,406.0
Brasil,AP,Estado,2020-06-28,26869.0,7623.0,1516.0,4029.0,417.0,269.0,27985.0,407.0
Brasil,AP,Estado,2020-06-29,27291.0,7547.0,1508.0,4092.0,424.0,266.0,28253.0,413.0
Brasil,AP,Estado,2020-06-30,27699.0,7464.0,1499.0,4153.0,431.0,263.0,28492.0,417.0
Brasil,AP,Estado,2020-07-01,28094.0,7373.0,1489.0,4212.0,438.0,260.0,28927.0,420.0
Brasil,AP,Estado,2020-07-02,28476.0,7276.0,1476.0,4270.0,444.0,256.0,29153.0,427.0
Brasil,AP,Estado,2020-07-03,28846.0,7173.0,1463.0,4325.0,451.0,252.0,29574.0,438.0
Brasil,AP,Estado,2020-07-04,29202.0,7065.0,1448.0,4379.0,457.0,248.0,29809.0,441.0
Brasil,AP,Estado,2020-07-05,29545.0,6951.0,1433.0,4430.0,463.0,243.0,29883.0,442.0
Brasil,AP,Estado,2020-07-06,29876.0,6831.0,1416.0,4480.0,468.0,239.0,30004.0,449.0
Brasil,AP,Estado,2020-07-07,30194.0,6708.0,1398.0,4527.0,474.0,234.0,30294.0,455.0
Brasil,AP,Estado,2020-07-08,30500.0,6581.0,1379.0,4573.0,479.0,230.0,30524.0,462.0
Brasil,AP,Estado,2020-07-09,30794.0,6450.0,1359.0,4617.0,484.0,225.0,30763.0,467.0
Brasil,AP,Estado,2020-07-10,31076.0,6317.0,1338.0,4660.0,489.0,220.0,31080.0,470.0
Brasil,AP,Estado,2020-07-11,31346.0,6181.0,1317.0,4700.0,494.0,215.0,31279.0,473.0
Brasil,AP,Estado,2020-07-12,31605.0,6042.0,1295.0,4739.0,498.0,209.0,31364.0,474.0
Brasil,AP,Estado,2020-07-13,31853.0,5902.0,1272.0,4776.0,503.0,204.0,31552.0,478.0
Brasil,AP,Estado,2020-07-14,32091.0,5761.0,1249.0,4812.0,507.0,199.0,31885.0,483.0
Brasil,AP,Estado,2020-07-15,32317.0,5618.0,1225.0,4846.0,511.0,194.0,32408.0,488.0
Brasil,AP,Estado,2020-07-16,32534.0,5475.0,1201.0,4878.0,515.0,189.0,33004.0,493.0
Brasil,AP,Estado,2020-07-17,32740.0,5331.0,1176.0,4909.0,518.0,183.0,33436.0,499.0
Brasil,AP,Estado,2020-07-18,32937.0,5187.0,1152.0,4939.0,522.0,178.0,33585.0,505.0
Brasil,AP,Estado,2020-07-19,33125.0,5044.0,1127.0,4967.0,525.0,173.0,33705.0,507.0
Brasil,AP,Estado,2020-07-20,33304.0,4901.0,1102.0,4994.0,528.0,168.0,34145.0,515.0
Brasil,AP,Estado,2020-07-21,33474.0,4759.0,1076.0,5019.0,531.0,162.0,34405.0,533.0
Brasil,AP,Estado,2020-07-22,33636.0,4618.0,1051.0,5044.0,534.0,157.0,34660.0,544.0
Brasil,AP,Estado,2020-07-23,33789.0,4478.0,1026.0,5067.0,537.0,152.0,34838.0,548.0
Brasil,AP,Estado,2020-07-24,33935.0,4339.0,1001.0,5088.0,539.0,147.0,35026.0,552.0
Brasil,AP,Estado,2020-07-25,34074.0,4203.0,975.0,5109.0,542.0,142.0,35162.0,554.0
Brasil,AP,Estado,2020-07-26,34205.0,4068.0,950.0,5129.0,544.0,138.0,35220.0,554.0
Brasil,AP,Estado,2020-07-27,34330.0,3935.0,925.0,5148.0,546.0,133.0,35364.0,556.0
Brasil,AP,Estado,2020-07-28,34448.0,3804.0,901.0,5165.0,549.0,128.0,35697.0,558.0
Brasil,AP,Estado,2020-07-29,34560.0,3675.0,876.0,5182.0,551.0,123.0,,
Brasil,AP,Estado,2020-07-30,34665.0,3549.0,852.0,5198.0,552.0,119.0,,
Brasil,AP,Estado,2020-07-31,34765.0,3425.0,828.0,5213.0,554.0,115.0,,
Brasil,AP,Estado,2020-08-01,34860.0,3304.0,804.0,5227.0,556.0,110.0,,
Brasil,AP,Estado,2020-08-02,34949.0,3185.0,780.0,5241.0,558.0,106.0,,
Brasil,AP,Estado,2020-08-03,35033.0,3069.0,757.0,5253.0,559.0,102.0,,
Brasil,AP,Estado,2020-08-04,35113.0,2955.0,735.0,5265.0,560.0,98.0,,
Brasil,AP,Estado,2020-08-05,35187.0,2845.0,712.0,5276.0,562.0,94.0,,
Brasil,AP,Estado,2020-08-06,35258.0,2737.0,690.0,5287.0,563.0,90.0,,
Brasil,AP,Estado,2020-08-07,35325.0,2632.0,669.0,5297.0,564.0,87.0,,
Brasil,AP,Estado,2020-08-08,35387.0,2530.0,647.0,5306.0,565.0,83.0,,
Brasil,AP,Estado,2020-08-09,35446.0,2431.0,627.0,5315.0,567.0,80.0,,
Brasil,AP,Estado,2020-08-10,35502.0,2335.0,606.0,5323.0,568.0,76.0,,
Brasil,AP,Estado,2020-08-11,35554.0,2241.0,587.0,5331.0,569.0,73.0,,
Brasil,AP,Estado,2020-08-12,35603.0,2151.0,567.0,5339.0,569.0,70.0,,
Brasil,AP,Estado,2020-08-13,35649.0,2063.0,548.0,5346.0,570.0,67.0,,
Brasil,CE,Estado,2020-02-25,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-02-26,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-02-27,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-02-28,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-02-29,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-01,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-02,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-03,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-04,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-05,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-06,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-07,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-08,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-09,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-10,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-11,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-12,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-13,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-14,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-15,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-16,,,,,,,0.0,0.0
Brasil,CE,Estado,2020-03-17,,,,,,,5.0,0.0
Brasil,CE,Estado,2020-03-18,,,,,,,9.0,0.0
Brasil,CE,Estado,2020-03-19,,,,,,,20.0,0.0
Brasil,CE,Estado,2020-03-20,,,,,,,55.0,0.0
Brasil,CE,Estado,2020-03-21,,,,,,,68.0,0.0
Brasil,CE,Estado,2020-03-22,112.0,112.0,17.0,17.0,0.0,4.0,112.0,0.0
Brasil,CE,Estado,2020-03-23,116.0,108.0,17.0,17.0,1.0,4.0,163.0,0.0
Brasil,CE,Estado,2020-03-24,119.0,105.0,16.0,18.0,1.0,4.0,182.0,0.0
Brasil,CE,Estado,2020-03-25,124.0,102.0,16.0,19.0,2.0,4.0,200.0,0.0
Brasil,CE,Estado,2020-03-26,130.0,101.0,16.0,19.0,3.0,4.0,235.0,3.0
Brasil,CE,Estado,2020-03-27,137.0,101.0,16.0,21.0,3.0,4.0,282.0,3.0
Brasil,CE,Estado,2020-03-28,146.0,103.0,17.0,22.0,4.0,4.0,314.0,4.0
Brasil,CE,Estado,2020-03-29,158.0,108.0,18.0,24.0,4.0,4.0,348.0,5.0
Brasil,CE,Estado,2020-03-30,174.0,116.0,19.0,26.0,5.0,4.0,372.0,5.0
Brasil,CE,Estado,2020-03-31,193.0,127.0,21.0,29.0,6.0,5.0,390.0,7.0
Brasil,CE,Estado,2020-04-01,217.0,142.0,24.0,33.0,6.0,5.0,444.0,8.0
Brasil,CE,Estado,2020-04-02,247.0,162.0,27.0,37.0,7.0,6.0,550.0,20.0
Brasil,CE,Estado,2020-04-03,284.0,187.0,31.0,43.0,8.0,7.0,627.0,22.0
Brasil,CE,Estado,2020-04-04,329.0,218.0,36.0,49.0,9.0,8.0,730.0,22.0
Brasil,CE,Estado,2020-04-05,384.0,257.0,43.0,58.0,11.0,9.0,823.0,26.0
Brasil,CE,Estado,2020-04-06,450.0,304.0,50.0,68.0,12.0,11.0,1013.0,29.0
Brasil,CE,Estado,2020-04-07,530.0,361.0,59.0,79.0,14.0,13.0,1051.0,31.0
Brasil,CE,Estado,2020-04-08,624.0,429.0,70.0,94.0,16.0,16.0,1291.0,43.0
Brasil,CE,Estado,2020-04-09,736.0,508.0,83.0,110.0,19.0,19.0,1425.0,55.0
Brasil,CE,Estado,2020-04-10,867.0,601.0,98.0,130.0,22.0,22.0,1478.0,58.0
Brasil,CE,Estado,2020-04-11,1020.0,710.0,116.0,153.0,26.0,26.0,1582.0,67.0
Brasil,CE,Estado,2020-04-12,1198.0,835.0,137.0,180.0,31.0,31.0,1676.0,74.0
Brasil,CE,Estado,2020-04-13,1402.0,978.0,160.0,210.0,36.0,36.0,1800.0,91.0
Brasil,CE,Estado,2020-04-14,1637.0,1140.0,187.0,246.0,42.0,42.0,2005.0,107.0
Brasil,CE,Estado,2020-04-15,1905.0,1324.0,217.0,286.0,49.0,49.0,2157.0,116.0
Brasil,CE,Estado,2020-04-16,2210.0,1532.0,251.0,331.0,57.0,57.0,2386.0,124.0
Brasil,CE,Estado,2020-04-17,2553.0,1763.0,289.0,383.0,67.0,65.0,2684.0,149.0
Brasil,CE,Estado,2020-04-18,2938.0,2019.0,331.0,441.0,78.0,74.0,3034.0,176.0
Brasil,CE,Estado,2020-04-19,3369.0,2302.0,379.0,505.0,90.0,85.0,3252.0,186.0
Brasil,CE,Estado,2020-04-20,3850.0,2616.0,431.0,577.0,104.0,96.0,3482.0,198.0
Brasil,CE,Estado,2020-04-21,4382.0,2958.0,488.0,657.0,120.0,109.0,3716.0,215.0
Brasil,CE,Estado,2020-04-22,4968.0,3330.0,550.0,745.0,138.0,123.0,3910.0,233.0
Brasil,CE,Estado,2020-04-23,5611.0,3732.0,618.0,842.0,158.0,137.0,4598.0,266.0
Brasil,CE,Estado,2020-04-24,6314.0,4166.0,691.0,947.0,180.0,153.0,4800.0,284.0
Brasil,CE,Estado,2020-04-25,7082.0,4635.0,770.0,1062.0,204.0,171.0,5421.0,310.0
Brasil,CE,Estado,2020-04-26,7915.0,5136.0,855.0,1187.0,231.0,189.0,5833.0,327.0
Brasil,CE,Estado,2020-04-27,8813.0,5667.0,945.0,1322.0,261.0,208.0,6726.0,390.0
Brasil,CE,Estado,2020-04-28,9779.0,6227.0,1041.0,1467.0,294.0,229.0,6918.0,403.0
Brasil,CE,Estado,2020-04-29,10815.0,6819.0,1143.0,1622.0,330.0,250.0,7267.0,441.0
Brasil,CE,Estado,2020-04-30,11925.0,7445.0,1250.0,1789.0,368.0,273.0,7606.0,482.0
Brasil,CE,Estado,2020-05-01,13109.0,8101.0,1364.0,1966.0,410.0,297.0,7879.0,505.0
Brasil,CE,Estado,2020-05-02,14363.0,8782.0,1482.0,2154.0,456.0,322.0,8231.0,614.0
Brasil,CE,Estado,2020-05-03,15688.0,9486.0,1604.0,2353.0,505.0,348.0,8370.0,663.0
Brasil,CE,Estado,2020-05-04,17083.0,10212.0,1732.0,2562.0,557.0,374.0,11040.0,712.0
Brasil,CE,Estado,2020-05-05,18553.0,10963.0,1864.0,2783.0,613.0,401.0,11470.0,795.0
Brasil,CE,Estado,2020-05-06,20097.0,11737.0,2001.0,3015.0,673.0,430.0,12304.0,848.0
Brasil,CE,Estado,2020-05-07,21709.0,12527.0,2141.0,3256.0,736.0,458.0,13888.0,903.0
Brasil,CE,Estado,2020-05-08,23385.0,13327.0,2284.0,3508.0,804.0,487.0,14956.0,966.0
Brasil,CE,Estado,2020-05-09,25123.0,14133.0,2429.0,3769.0,875.0,516.0,15879.0,1062.0
Brasil,CE,Estado,2020-05-10,26923.0,14948.0,2576.0,4039.0,950.0,546.0,16692.0,1114.0
Brasil,CE,Estado,2020-05-11,28787.0,15771.0,2726.0,4318.0,1028.0,576.0,17599.0,1189.0
Brasil,CE,Estado,2020-05-12,30710.0,16598.0,2877.0,4607.0,1110.0,605.0,18412.0,1280.0
Brasil,CE,Estado,2020-05-13,32684.0,17422.0,3029.0,4903.0,1196.0,635.0,19156.0,1389.0
Brasil,CE,Estado,2020-05-14,34704.0,18235.0,3180.0,5206.0,1285.0,664.0,21077.0,1413.0
Brasil,CE,Estado,2020-05-15,36765.0,19036.0,3330.0,5515.0,1378.0,693.0,22490.0,1476.0
